pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-5840: superpathway of menaquinol-7 biosynthesis	46	46	124.383869565217	162.13692173913	0.00116009789855153	0.00405511697872066	-0.231009676163401	0.0777365299935881	0.00379822247505423	0.0120795927895167	0.8520383804297	0.807343086972675	0.899208048523041	-0.255702363175001	0.103365989685568	0.015246257848203	0.0458569615899439	0.774372416243061	0.698326617098315	0.858699388446327	TRUE	21	36	158.678047619048	102.601027777778	0.000579663733868856	0.554481106254824	0.147265672047114	0.000406706029506535	1.46864031279927	1.32612377241232	1.62647289283984	FALSE
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	46	46	56.7198434782609	95.2151413043478	0.00119234771586059	0.00413063315851705	-0.511650842966846	0.15369157931746	0.00126402446268208	0.00469366453106081	0.701419360339781	0.63053902881989	0.780267511719723	-0.536353070145908	0.159009841529001	0.0010976628060876	0.00583415299673956	0.584877374392525	0.498893360902609	0.685680688268515	TRUE	21	36	157.743414285714	166.817813888889	0.60806693874459	0.0130098427708821	0.104209262770667	0.901102688587452	1.00905851811172	0.938741978473949	1.08464212352477	FALSE
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	46	46	138.062297826087	186.170565217391	0.00125934607789538	0.00432412635595934	-0.228946030914958	0.0671867461061169	0.000981790738665619	0.00388708986328837	0.853258016633893	0.814432604116097	0.893934303796883	-0.25363718597321	0.0842296207246634	0.00337653521823848	0.0145566184964059	0.775973284972614	0.713290287060224	0.844164781035845	TRUE	21	36	207.793904761905	268.111711111111	0.0315080046643684	-0.163454870357756	0.100466547589459	0.109462327092772	0.892884288599913	0.832821132519717	0.95727920642035	TRUE
PWY-5675: nitrate reduction V (assimilatory)	46	46	41.3511023913044	23.1841067391304	0.00132980543671946	0.00452600446883465	0.582271040947194	0.189039597478448	0.00274400450061704	0.00909977560888387	1.49720424203193	1.31333179897497	1.70681966591225	0.557604992572947	0.209266867462003	0.00913549866187233	0.0308223780939693	1.74648464363128	1.41671119439363	2.15302075857839	TRUE	21	36	12.0561318095238	4.98769638888889	0.260619639615078	0.472583402997719	0.349249333562461	0.181546694571183	1.38759197588462	1.0892492119068	1.76765011210689	TRUE
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	36	44	12.21458225	18.3192025	0.00171950305783213	0.00580145379512059	-2.10620996645043	0.668163256609928	0.00220130931770257	0.00742702621972692	0.232256364056725	0.146160641574687	0.369066652032211	-0.532769518439503	0.174233952973143	0.00305412716916663	0.0134659243367802	0.5869770726472	0.493119632841595	0.698698775848888	TRUE	13	23	9.00225846153846	4.63415573913044	0.300532384688491	0.248821992025259	1.20437535026149	0.837086462931883	1.1882364845906	0.515643772060238	2.7381421435015	FALSE
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	39	45	10.9385636923077	15.7499164444444	0.00175708387801958	0.00587714262647929	-1.68269996574703	0.566951097654069	0.00384027908173049	0.0121140510870848	0.311499128975187	0.210274955693692	0.46145156484373	-0.561944776152873	0.204202781628307	0.00729168119712816	0.0269444981379593	0.570099269583632	0.464800239680343	0.699253462957145	TRUE	17	34	20.0931415294118	31.1539552941177	0.436589670478484	-1.4255355344699	0.888349643531365	0.114287074144625	0.372281147800128	0.201118098795315	0.689113778608419	TRUE
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	46	46	64.6219913043478	88.8726739130435	0.00193426780720886	0.00641449495040205	-0.285416941286398	0.0834854884740634	0.000946887347796786	0.00378754939118714	0.820504447380741	0.774371397235317	0.869385866491392	-0.310110998681061	0.0977327735706038	0.0020643233841623	0.0100119684131872	0.733365549097645	0.665082775090859	0.808658784660025	TRUE	21	36	118.088928571429	114.858586111111	0.655118761419622	0.0727004280708483	0.132275594231527	0.584809553946593	1.05168337717042	0.959546637706435	1.15266718922625	FALSE
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	43	42	35.3748406976744	18.5462838571429	0.00203421055362386	0.00668876012547505	0.945382195264807	0.596809122046864	0.11668755007854	0.196687476077756	1.92569897012757	1.27330062050837	2.91236528422473	0.765415095851116	0.235114083651008	0.0016394127911969	0.00826093718161557	2.1498865984706	1.69944378494705	2.71972066815232	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5972: stearate biosynthesis I (animals)	11	26	0.4267856	0.422908326923077	0.00205569778113915	0.00670261125278982	-1.93181012864623	0.592852479618103	0.00158104255544422	0.00556261247617195	0.262100111288863	0.17378041338619	0.395306162524605	0.0731384028089299	0.143004642338585	0.612254134785644	0.734175577614106	1.07587943134613	0.932518545683349	1.24127992537183	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6859: all-trans-farnesol biosynthesis	46	46	99.5327260869565	79.9888695652174	0.00232308295004204	0.00751130153846927	0.296084100909988	0.0873407891916142	0.00103940684411435	0.00399296886649868	1.22780725600405	1.15568106629782	1.30443484959519	0.271397108493598	0.117070508836835	0.0227028515540643	0.0647699000218892	1.31179589225703	1.16687192452169	1.47471922734605	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5920: superpathway of heme b biosynthesis from glycine	45	46	62.995108	103.250884782609	0.00251065399321795	0.00791978658023223	-0.686951147442871	0.282336037154017	0.016947448495669	0.0408422982380097	0.621165174438837	0.510758359068374	0.755437805539622	-0.462067914297794	0.139150392069643	0.00130351666825286	0.00674352623042813	0.62997955387001	0.548143422510333	0.724033568580814	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6700: queuosine biosynthesis I (de novo)	46	46	476.829108695652	564.004739130435	0.00251065399321795	0.00791978658023223	-0.097117657832576	0.0297510074692835	0.00155218052439941	0.00552519305933001	0.934898949711148	0.915817053365594	0.954378435036732	-0.121807659733203	0.0695406873113048	0.0832487073835952	0.171811162046994	0.885318634549963	0.825844857423723	0.949075456044483	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-781: aspartate superpathway	46	46	127.458036956522	111.645141304348	0.00251065399321795	0.00791978658023223	0.205801135922568	0.0753042664794586	0.0075566610071324	0.0214013465019516	1.15332661716908	1.09467064491622	1.21512556497984	0.181112537573558	0.100367783939921	0.0744995353509653	0.162077256083547	1.19855005361866	1.08409415015638	1.32508992030082	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6897: thiamine diphosphate salvage II	46	46	245.054810869565	300.182195652174	0.00271198521731386	0.00848588922836917	-0.127428938553164	0.0383293315446006	0.00128228979456816	0.00469366453106081	0.915461463193541	0.891459851404733	0.94010929294444	-0.152119172694395	0.0708685742046644	0.0345232851551584	0.0881252278960623	0.858885918892744	0.800124653242631	0.921962620052573	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY1G-0: mycothiol biosynthesis	45	45	10.4433278666667	7.24050688888889	0.00274683616947498	0.00852617947005034	0.297321130157494	0.338078980557031	0.381503351104566	0.496722483988495	1.22886048262914	0.972144144126463	1.55336849467365	0.291726292135547	0.20151015689068	0.15125426189277	0.278135799120354	1.33873654476759	1.09441079889066	1.63760768635776	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	43	46	12.1398800697674	5.96009782608696	0.0027818861032346	0.00856644292107164	0.162682490620753	0.400421542629564	0.685502723785661	0.779975875992251	1.11936651054377	0.848073346336771	1.47744459879461	0.729919448576203	0.201471213267238	0.000489330102228388	0.00311246032237073	2.07491346370861	1.69629800988407	2.53803627475429	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
TCA: TCA cycle I (prokaryotic)	46	46	27.907152826087	22.5966836956522	0.00292796750573875	0.00894528655296562	0.221141189551826	0.167727698335928	0.190697307358555	0.290439775978231	1.16565526956854	1.03771731438797	1.30936642246765	0.196405245866824	0.178067022525785	0.27297430542532	0.430544839451318	1.21701999773966	1.01850740111635	1.45422377223262	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	46	46	268.654723913044	340.522260869565	0.00315953991112049	0.00957735535558398	-0.167914969743767	0.0522207743243928	0.00180930451612625	0.00621247922351315	0.890128194511387	0.85848465728548	0.922938104880564	-0.192605336042613	0.0776120902061078	0.0149346768645969	0.045627201759556	0.824807431676772	0.763213533639809	0.891372164359833	TRUE	21	36	269.161	279.599416666667	0.60806693874459	0.0186636951520907	0.0565142924695694	0.742467754580751	1.01302072863032	0.974105139747111	1.05349099882701	FALSE
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	46	46	40.4657456521739	32.7263413043478	0.0034076915450758	0.0102494908487551	0.258040110923843	0.0840245477452664	0.00282111732390412	0.00927621628537963	1.19585304434559	1.12819430786972	1.26756933065094	0.233355761633783	0.106921631715434	0.0316768039448051	0.0825977442621059	1.26283066612178	1.13477470101199	1.40533736773951	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	43	46	14.4986513953488	8.55759023913044	0.00386042551215291	0.0115218853747333	-0.157539243764645	0.390220133850014	0.68737707873665	0.779975875992251	0.896552987668875	0.684081738191729	1.17501639763508	0.4606650047874	0.187284548001673	0.0158834870439915	0.0474060997928363	1.58512775211936	1.31440022219251	1.91161713769929	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5981: CDP-diacylglycerol biosynthesis III	46	46	278.746858695652	255.235782608696	0.00405713603237131	0.0120165555767944	0.161616514897464	0.0733720307032641	0.0301704350052231	0.0672766021955549	1.11853974065872	1.06307581167437	1.1768973931053	0.136927100762088	0.105467131367274	0.197504205843148	0.342105499406882	1.14674454866958	1.03196006478288	1.2742964624121	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5022: 4-aminobutanoate degradation V	37	46	20.0956916216216	10.263432826087	0.00445840146329502	0.0131049982405945	-1.13709525338973	0.608725034134696	0.0650166855215873	0.128053167423228	0.454674105224974	0.298164357267308	0.693337539928677	0.795044043866764	0.136720098922693	1.15782797312299e-07	4.99152503968578e-06	2.21453853149618	1.9315522319813	2.53898435997807	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	46	46	93.8752780434783	148.909322173913	0.00470110905216065	0.0137145136258521	-0.43343664516208	0.16620932088052	0.0106684761672501	0.0275957916859535	0.740495747119909	0.659915877316497	0.830914924690757	-0.458134602660674	0.158901837166377	0.00492450622307341	0.020112720153184	0.632462339364015	0.539541032939845	0.741386820079725	TRUE	21	36	181.69520952381	269.152138888889	0.0471259314309953	-0.36330757041351	0.2086056678255	0.0871692733308719	0.777380287295078	0.672724059774669	0.898317969001132	TRUE
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	46	46	95.5201239130435	81.2510043478261	0.00505662057541173	0.014641558084028	0.23905020764443	0.0790174010750308	0.00323772750640874	0.0104686522707216	1.18021541563713	1.11731254522602	1.24665961485803	0.214362619017048	0.110020308642442	0.0544836211682452	0.126584700678318	1.2390718843677	1.10998034767988	1.38317686240091	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-862: (5Z)-dodecenoate biosynthesis I	46	46	314.867260869565	383.706065217391	0.00518041824542466	0.0148889057720353	-0.109210295876749	0.0399208606433957	0.00749886509567184	0.0213938210082403	0.927095397603438	0.901793391922	0.95310731255815	-0.133900404432031	0.0659396014914553	0.0452413273119683	0.107477565516945	0.874677174235353	0.818861755628271	0.934297094558227	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7238: sucrose biosynthesis II	46	46	748.132282608696	747.023065217391	0.00598244523993986	0.0170675643610049	0.0784384765085045	0.0275731414398071	0.00550210286521606	0.0166782493101862	1.05587457952296	1.03588606673027	1.07624879172458	0.0537487214643414	0.0749509171720967	0.475157758101152	0.633174407836538	1.05521941484917	0.979020990713278	1.13734845732305	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-389: phytol degradation	46	46	48.9732147826087	89.5133993478261	0.00612649825609632	0.0173509585647107	-0.574695668520499	0.222965236594851	0.0115771559230229	0.0297479238286947	0.671427871816683	0.575281146398589	0.783643597351491	-0.599404174260233	0.216199104345075	0.00676133564298141	0.0254698857230756	0.549138729628792	0.442372373057293	0.681673094307968	TRUE	20	36	136.8907835	266.496572222222	0.0011851136059717	-1.37703596363279	0.506253286542583	0.0087192002388664	0.385008989459412	0.271065000142576	0.54685009826643	TRUE
P163-PWY: L-lysine fermentation to acetate and butanoate	44	46	10.8719320909091	21.9939980434783	0.00627346716780288	0.017638443921069	-1.08441539693312	0.370240539062889	0.00430829352868488	0.0133729431130379	0.471583322339607	0.364842085777912	0.609553663291566	-0.725428029155729	0.235370270811655	0.00274456564325664	0.0123824589486462	0.484117308278984	0.3825873445698	0.612591010920202	TRUE	21	34	32.0189557142857	33.8633820588235	0.540469629530133	0.420768192989856	0.586656262676247	0.47626656407493	1.33864015185003	0.891379650174682	2.01031901030488	FALSE
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	46	46	373.924519565217	451.493086956522	0.00673446211984929	0.0187983546942556	-0.126991296445583	0.0384975588342235	0.0013924311700869	0.0050491896634927	0.915739210913454	0.891626341836579	0.940504181019468	-0.151681419209707	0.0747623438144736	0.045428661713348	0.107477565516945	0.859261981502042	0.797364182402385	0.925964783908768	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
FERMENTATION-PWY: mixed acid fermentation	46	46	82.5666804347826	121.982115217391	0.00689468883568102	0.019108137630316	-0.320439025281933	0.129497512586332	0.015217445199263	0.0377883224901817	0.800826141794399	0.732075050219401	0.876033829030371	-0.345132700886843	0.126179936274501	0.00750785094476776	0.0274815676091499	0.708126378234251	0.624182405288465	0.803359664262591	TRUE	21	36	108.166019047619	195.159269444444	7.17721473595914e-05	-0.551442086377844	0.115274684703272	1.3309004951444e-05	0.682337737518581	0.629938646966131	0.739095450460603	TRUE
PWY-7942: 5-oxo-L-proline metabolism	37	31	12.1037217837838	2.75350551612903	0.00783301920649428	0.0215546911497857	1.79210175914883	0.774348403485556	0.0229255539553807	0.052633816181584	3.46319052637706	2.02476342988017	5.92350120759424	0.985073145511574	0.252110598778071	0.000222384668971992	0.00169186767766927	2.67800776150491	2.08123724611179	3.44589526450141	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
RHAMCAT-PWY: L-rhamnose degradation I	46	46	46.3464854347826	37.3628282608696	0.00830487450620718	0.0226921923127351	0.256756479460827	0.101356597056051	0.0130338645465323	0.0330531989807486	1.19478951265193	1.11373027626952	1.28174838195526	0.232072144680655	0.131501629175589	0.0809922783770692	0.169864886542177	1.26121071519049	1.10580161511427	1.43846097380399	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	44	46	58.3057129545455	76.552747826087	0.00849792860622348	0.0228978798251485	-0.768304235709761	0.354700563016026	0.0329495463061437	0.0717154514285273	0.587107163319792	0.459136553957242	0.750745760167711	-0.304909866403647	0.123007134744054	0.0150897578009328	0.0457408283340777	0.737189816966627	0.65186551664324	0.833682427378212	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	46	46	313.344913043478	380.801456521739	0.0084981822031479	0.0228978798251485	-0.109942181937903	0.0420489506849277	0.0104720267470888	0.0274410727217933	0.926625196973056	0.900007461580109	0.954030152325497	-0.134632308848511	0.0678652663427894	0.050323384013572	0.117623331308831	0.874037228366707	0.816688462908999	0.935413087445656	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
HSERMETANA-PWY: L-methionine biosynthesis III	46	46	457.496673913044	453.271760869566	0.00910247180458783	0.0243569590357247	0.0724526329150858	0.034009211164854	0.035867916068517	0.0764656672229923	1.05150275710877	1.02700515396193	1.07658471229865	0.0477629130697438	0.0855308352607156	0.577938038083457	0.714139996103125	1.04892194015921	0.962936391129162	1.14258558164698	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	30	43	0.640628803333333	0.73717263255814	0.00921355067870566	0.0244853264612178	-1.95852795095675	0.540800874721709	0.000483942429497943	0.00220905485464943	0.257290848629795	0.176858954941472	0.374301548997319	-0.170668571334379	0.189793977888228	0.3715694800005	0.548170943879065	0.843100954996038	0.697353691051817	1.01930946869028	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	45	46	139.637033333333	204.320080434783	0.0101952227537789	0.0269098396494299	-0.718192287908214	0.30419645094342	0.0203867871572864	0.0479398388910735	0.607858618472571	0.492300551596236	0.750541714514317	-0.47894545170751	0.184332099339074	0.0109648403417211	0.0345882768503072	0.619436272962241	0.515160100925563	0.744819514500393	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	39	45	23.6090328717949	32.8419295555556	0.0112506052125274	0.0294948298814908	-1.6671909506929	0.613719285621775	0.00791071854658292	0.0222417304063346	0.3148658175544	0.20576788868531	0.48180735924166	-0.423296764148948	0.197545746479209	0.0350954917358292	0.088601942184688	0.654884258101951	0.537491404558015	0.797916744105722	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II	46	46	46.8199058695652	32.3819982608696	0.0114032595713955	0.0296943940516876	0.382002988566616	0.188916587652062	0.0461380220351496	0.0937254060190473	1.30314984885694	1.14320679836181	1.48547011005301	0.357328907854253	0.199903375797326	0.0772214836210746	0.165322456983427	1.42950596828078	1.17049359048608	1.74583383451228	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	46	46	502.725673913043	566.148391304348	0.0116595812264823	0.0299597186481796	-0.0389734428609585	0.0171402824728968	0.0253566523800739	0.0575343925349046	0.973347291376156	0.961851630456468	0.984980343776813	-0.0636633430698718	0.0661595057243741	0.338492027021902	0.507084581021228	0.938320838576035	0.878251000364166	1.00249928066231	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	46	46	355.889413043478	421.17447826087	0.0116595812264823	0.0299597186481796	-0.0881872522548821	0.0333902953860486	0.00974277906184768	0.0260703329379096	0.94070400244472	0.919182000476185	0.962729926997132	-0.112877294103743	0.0651176598518689	0.0864428669778193	0.177459430621132	0.8932602616925	0.836946646748043	0.953362915329488	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-922: mevalonate pathway I (eukaryotes and bacteria)	46	46	171.429063043478	153.141982608696	0.0119210014969141	0.0304299248737017	0.203120747453768	0.0772931366917415	0.010099702194575	0.0268403044622953	1.15118583666607	1.09113348850861	1.21454326578494	0.178432116022961	0.109837370326131	0.107763840645929	0.20653420364676	1.19534173596825	1.07100209298368	1.33411678194485	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7664: oleate biosynthesis IV (anaerobic)	46	46	332.262108695652	400.390173913044	0.0121876055439129	0.0309071303989426	-0.101557447325285	0.0388764425779255	0.0105379377204825	0.0274410727217933	0.932026288379668	0.907246260366285	0.957483144521388	-0.126247534387587	0.0662915975171411	0.0600487296706294	0.137052394777672	0.881396643799715	0.824862039149307	0.941806031591161	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6305: superpathway of putrescine biosynthesis	46	46	22.0422286956522	33.7814658695652	0.0124594795789346	0.0313914160819911	-0.362210684609509	0.13709963930566	0.00972020960078142	0.0260703329379096	0.77797155683837	0.707444892295871	0.855529172435373	-0.386920347096999	0.134684392087821	0.00507429242793458	0.0202971697117383	0.679145188658083	0.59356726264242	0.7770613649144	TRUE	21	36	27.9256771428571	31.0269302777778	0.408150472819277	-0.11505407516105	0.189042860441487	0.54528604718982	0.923347701120307	0.809949050808952	1.05262297216428	TRUE
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	46	46	118.048534782609	96.5629304347826	0.0139009910909596	0.034797319634144	0.265805078337173	0.107827892899207	0.0155956551541897	0.0382981911381368	1.20230679497299	1.11572167833092	1.29561131356765	0.241117619589776	0.141340580996008	0.0914693556539153	0.183886580278338	1.27267071751299	1.1049245350816	1.46588360000117	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	46	46	260.57152826087	248.437773913043	0.014206354899924	0.0348864917795603	0.157197884375948	0.0547654283156677	0.00510977242812688	0.0156714077715014	1.1151191613249	1.07358205050361	1.15826335152552	0.132508642067529	0.0812279690406003	0.106317825537474	0.20523042939572	1.14168888259897	1.05261829338845	1.23829645830511	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	46	46	69.6022369565217	54.0989847826087	0.014206354899924	0.0348864917795603	0.290837823569002	0.0897665444208372	0.00167603054688641	0.00580624868028505	1.22335051395792	1.14955164246134	1.30188712252781	0.266152562597739	0.124444860273168	0.0351667502485617	0.088601942184688	1.30493412764169	1.15223980229397	1.47786343961892	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1261: anhydromuropeptides recycling I	46	46	111.18640926087	161.312004347826	0.014206354899924	0.0348864917795603	-0.407025409189435	0.175042081257912	0.0223044549015925	0.0515126696536778	0.754176755433003	0.668005788610016	0.851463547372803	-0.431746251845785	0.169731934205615	0.0126746840291657	0.0393422192265302	0.649374133268636	0.548000989679425	0.769500006204504	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	11	3	8.26284345454545	0.780771666666667	0.0145778243788185	0.0355735588615194	1.62052975778033	0.606976223555778	0.00900373544836676	0.0244297157620021	3.0748792513042	2.0188777235001	4.68323678053632	2.05125411473386	0.137752076992513	4.22463033916829e-09	2.73192761932883e-07	7.77764905678188	6.77677982960413	8.92633763697084	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	33	44	6.10115184848485	6.86417340909091	0.016282101124484	0.0394840952268737	-2.1835126687153	0.656192802112442	0.00127020534836137	0.00469366453106081	0.220139102127811	0.139689407229226	0.34692125370763	-0.165592260567944	0.217389738665372	0.44860995538106	0.608773756971792	0.847391678760754	0.681825172551376	1.05316243245458	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	46	46	250.004152173913	237.350552173913	0.0165145765769983	0.0397991038004679	0.1644052291433	0.058189559233581	0.00581712753370304	0.0173618883313599	1.12070395716971	1.07640102501164	1.16683032664547	0.139716051685719	0.0827112886774297	0.0946424812301163	0.188955669764508	1.14994722691805	1.05866085279391	1.24910505683348	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	39	45	31.9012574102564	38.5800553333333	0.0166561680344416	0.0398925506010083	-1.67599999620488	0.62693846256191	0.0089180739489965	0.0244297157620021	0.312949115486736	0.202649924251583	0.483282435192745	-0.42750834866498	0.230260430742312	0.0669550806475246	0.150165151972483	0.652131957542176	0.51800583132218	0.820987070671189	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
REDCITCYC: TCA cycle VI (Helicobacter)	46	46	26.8118706521739	37.8251760869565	0.0176006704994919	0.0418960745632077	-0.272995878261525	0.1044198076405	0.0104781915511931	0.0274410727217933	0.82759918050202	0.769815334222627	0.889720395423481	-0.297700224433926	0.106772494349702	0.00646712632478758	0.0246004413138979	0.742523896909028	0.667328587937169	0.826192294841233	TRUE	21	35	25.4379195238095	18.9849025714286	0.0137045651105315	0.726959672629724	0.413431641022425	0.0842503377896472	1.65514736550152	1.24274304701025	2.20440806980755	FALSE
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	46	46	174.628280434783	162.328941304348	0.018359061996541	0.0434348539918164	0.192967063689246	0.0689948575719825	0.00631000870240146	0.0186891860803952	1.14311223819417	1.08973111806709	1.19910826390556	0.168278392640328	0.089733126909103	0.0639909313151826	0.144351635757505	1.18326597733869	1.08171231855316	1.29435372891012	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5097: L-lysine biosynthesis VI	46	46	360.886373913043	423.803869565217	0.0187488737233005	0.044060415068168	-0.0889273948733458	0.0376612555613419	0.020371570344824	0.0479398388910735	0.940221518943167	0.915994822936806	0.965088974902191	-0.113617427659693	0.0750517119775698	0.133566576366348	0.251079960681031	0.892599374401225	0.828060433751912	0.962168473104658	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	25	38	4.29589424	6.27558292105263	0.0188505899518451	0.044060415068168	-2.27256558323243	0.792097029821891	0.00512955872933163	0.0156714077715014	0.20696151380395	0.119521112496328	0.358372402175714	-0.00407226378580649	0.254788298167702	0.987300170898212	0.994993418983133	0.995936016636529	0.771930652041888	1.28494515227517	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6124: inosine-5'-phosphate biosynthesis II	46	46	661.684326086957	685.191630434783	0.0191459063875957	0.0444827046610007	0.0416100364498452	0.0166412845219498	0.0142157090858637	0.0358162021124359	1.02926183415844	1.01745765422666	1.04120296196543	0.0169202412470592	0.0699852678333513	0.809509478476678	0.882461430059941	1.01706419931795	0.948318344572627	1.09079360475773	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FASYN-ELONG-PWY: fatty acid elongation -- saturated	46	46	347.435326086957	414.04047826087	0.0199620720547236	0.0461028806978141	-0.0921641931283243	0.0372735072012524	0.0152906356468003	0.0377883224901817	0.938114423618603	0.914187691333266	0.962667382359713	-0.11685425250917	0.0660019007365686	0.0800352809162367	0.168770048888586	0.889714857422085	0.832887955349532	0.950418987852212	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	46	46	265.46175	247.248843478261	0.0203814266009053	0.0467928610719009	0.146665763521726	0.0628276178456519	0.0217995162267901	0.0506479778203268	1.10700808859434	1.05983387516429	1.15628207111546	0.121976421674698	0.0986115577368362	0.21932785049716	0.37088958632057	1.12972746438463	1.02363996072614	1.24680961348907	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	46	46	281.183545652174	346.979717391304	0.0208084451713469	0.0474922160381329	-0.143584565345629	0.0536130056672644	0.0087993226007437	0.0243866940649182	0.9052671036791	0.87224324755021	0.939541270517398	-0.168274862340963	0.0790717525921933	0.0360595708628766	0.0902652483535233	0.845121510680738	0.78086998542055	0.914659778388885	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	46	46	107.219432608696	148.216480434783	0.0216859297026143	0.0492055013135343	-0.237606377795811	0.114882937706865	0.0414862989861364	0.0872154977698071	0.848151341085813	0.783231495100566	0.918452209704997	-0.262298532916888	0.114237702546519	0.0239937014881529	0.0679529647985644	0.769281333623822	0.686234251220149	0.862378654533515	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
